customer_id,first_name,last_name,email,phone,registration_date,city,state,country,age_group
CUST0771,Laura,Bullock,customer771@example.com,4155674835330,2024-07-31,Nicolebury,West Virginia,India,26-35
CUST0772,Cassie,Riddle,customer772@example.com,1773772628697,2024-06-03,Timothyville,Georgia,India,46-60
CUST0773,Maurice,Stone,customer773@example.com,8183353888906,2024-05-01,Browningberg,Oregon,India,60+
CUST0774,Alexandra,Welch,customer774@example.com,7298876377825,2025-12-19,West Kylebury,Rhode Island,India,26-35
CUST0775,Colin,Richardson,customer775@example.com,8381271474426,2024-09-26,Robertland,Pennsylvania,India,60+
CUST0776,Anthony,Daniels,customer776@example.com,8377716286504,2025-03-31,Stevenstown,Louisiana,India,36-45
CUST0777,Robert,Compton,customer777@example.com,4606331920079,2024-05-09,Port Jeffreyport,West Virginia,India,36-45
CUST0778,Pam,Thomas,customer778@example.com,7061864620190,2024-05-29,Port Maria,Kentucky,India,36-45
CUST0779,Ann,Kerr,customer779@example.com,7797638120308,2025-12-03,New Robertchester,Iowa,India,60+
CUST0780,Harry,Hawkins,customer780@example.com,4857779920383,2024-03-13,East Gregoryfurt,Vermont,India,60+
CUST0781,Hayden,Carlson,customer781@example.com,5841059048768,2024-06-06,East Connieberg,Connecticut,India,26-35
CUST0782,Rebecca,Casey,customer782@example.com,5993522457554,2025-04-10,Port Donnaburgh,California,India,60+
CUST0783,Daniel,Meadows,customer783@example.com,9920518268763,2025-05-15,Lewisville,Texas,India,36-45
CUST0784,Brian,Gonzales,customer784@example.com,3413504654176,2024-11-02,Santiagoberg,Illinois,India,26-35
CUST0785,Ralph,Griffin,customer785@example.com,5481931866106,2024-02-28,Cruzstad,Hawaii,India,46-60
CUST0786,Kyle,Merritt,customer786@example.com,1087179549733,2025-01-17,New Colleentown,Virginia,India,36-45
CUST0787,Diana,Pena,customer787@example.com,2711109409275,2024-12-15,North Kelli,Iowa,India,18-25
CUST0788,Linda,Manning,customer788@example.com,7775028586113,2024-08-10,West Leah,Alaska,India,60+
CUST0789,Paul,Stewart,customer789@example.com,5882307521822,2024-06-18,Port Josephmouth,Washington,India,18-25
CUST0790,Douglas,Stout,customer790@example.com,5088914031165,2024-03-22,East Abigailland,Louisiana,India,46-60
CUST0791,Richard,Thompson,customer791@example.com,8019569211842,2025-04-26,Port Jeffreyville,Nevada,India,36-45
CUST0792,Sara,Olson,customer792@example.com,3633003490611,2024-10-14,East Anthonytown,Iowa,India,46-60
CUST0793,Brandon,Kelley,customer793@example.com,9962541724382,2024-06-14,Port Danieltown,Hawaii,India,18-25
CUST0794,Matthew,Owens,customer794@example.com,0216238445954,2024-12-21,New Kaylaville,Idaho,India,46-60
CUST0795,Jeremy,Taylor,customer795@example.com,5364126315931,2024-02-12,Davidborough,Minnesota,India,36-45
CUST0796,Tanya,Lopez,customer796@example.com,8040559750452,2025-11-08,North Caitlinview,Maryland,India,26-35
CUST0797,Donald,Webb,customer797@example.com,5173526827424,2024-07-06,South Valerie,Maine,India,60+
CUST0798,Maureen,Thompson,customer798@example.com,3940666283622,2025-08-29,South Bill,West Virginia,India,36-45
CUST0799,Kevin,Flores,customer799@example.com,6334078068589,2025-08-07,Rebeccaport,Nevada,India,46-60
CUST0800,Anthony,Craig,customer800@example.com,8212185385966,2024-12-06,Pollardhaven,Illinois,India,46-60
CUST0801,Jonathan,Soto,customer801@example.com,8522729372598,2024-07-04,Nguyenville,Georgia,India,46-60
CUST0802,Christopher,Berg,customer802@example.com,0189031589072,2024-08-31,Lawrenceport,Massachusetts,India,60+
CUST0803,Laura,Gomez,customer803@example.com,2206525118734,2025-06-02,Boltonland,Massachusetts,India,36-45
CUST0804,Andrew,Shaw,customer804@example.com,1834955574927,2025-08-14,Dawnville,South Dakota,India,18-25
CUST0805,Benjamin,Williams,customer805@example.com,5348393549440,2025-07-20,South Eric,Colorado,India,60+
CUST0806,Judith,Taylor,customer806@example.com,0840042736720,2024-10-25,Danielbury,West Virginia,India,26-35
CUST0807,Nathan,Lee,customer807@example.com,8358356456150,2024-07-04,Christianville,Maryland,India,46-60
CUST0808,Ronald,Lee,customer808@example.com,3375891978009,2025-06-18,West Richard,Iowa,India,26-35
CUST0809,Lawrence,Martinez,customer809@example.com,6390966809902,2025-07-23,East Amyborough,Oregon,India,18-25
CUST0810,Erica,Mendez,customer810@example.com,2491151132394,2024-03-11,West Jennaville,South Dakota,India,46-60
CUST0811,Troy,Steele,customer811@example.com,5333976611332,2024-09-09,New Melissa,Nebraska,India,60+
CUST0812,Amanda,Brown,customer812@example.com,7170208360683,2025-10-30,East Ashley,Rhode Island,India,46-60
CUST0813,Timothy,Bennett,customer813@example.com,0529697410630,2025-10-24,Cookview,Alaska,India,18-25
CUST0814,Derek,Jones,customer814@example.com,4455768258341,2025-08-10,Jessestad,Rhode Island,India,36-45
CUST0815,Patrick,Scott,customer815@example.com,1911425745327,2025-11-17,Hughesburgh,North Dakota,India,46-60
CUST0816,Scott,Harris,customer816@example.com,0099773384485,2024-01-26,Michaelbury,Missouri,India,36-45
CUST0817,Kimberly,Sanders,customer817@example.com,2643154706523,2025-06-10,North Rachel,Alaska,India,60+
CUST0818,Timothy,Taylor,customer818@example.com,6186383512009,2024-09-28,South Jenniferside,Wyoming,India,36-45
CUST0819,Tammy,Jones,customer819@example.com,7329973732854,2025-02-18,Jenkinsmouth,Virginia,India,18-25
CUST0820,Michael,Singleton,customer820@example.com,1578280034654,2025-01-09,West Tylerside,North Dakota,India,36-45
CUST0821,Alex,Carter,customer821@example.com,9361162479515,2024-08-19,Armstrongland,Minnesota,India,26-35
CUST0822,Tina,Mcguire,customer822@example.com,5366234535838,2025-01-13,Port Laura,Pennsylvania,India,46-60
CUST0823,Jordan,Stokes,customer823@example.com,0503913321881,2025-09-13,Lake Brandiville,Massachusetts,India,60+
CUST0824,Jacob,Garner,customer824@example.com,7133680422848,2024-05-09,Staceyside,Massachusetts,India,18-25
CUST0825,Robert,Le,customer825@example.com,9820404891987,2025-06-05,Stevenfort,Colorado,India,36-45
CUST0826,Gregory,Williams,customer826@example.com,9677455483538,2025-09-01,North Jesse,Maine,India,26-35
CUST0827,Julie,Mcdonald,customer827@example.com,8036510116616,2024-04-12,Jeffville,Oregon,India,18-25
CUST0828,Jonathan,Curtis,customer828@example.com,5301404136018,2025-10-11,Port Jesseburgh,Arkansas,India,26-35
CUST0829,Jennifer,Maynard,customer829@example.com,7699570303002,2025-05-01,Brownfurt,Virginia,India,60+
CUST0830,Troy,Woodward,customer830@example.com,6838928512027,2025-09-10,East Brianmouth,Oklahoma,India,46-60
CUST0831,Jacob,May,customer831@example.com,7146396919527,2024-08-09,Lake Joyshire,Nevada,India,36-45
CUST0832,Jose,Jackson,customer832@example.com,9542924867891,2024-10-19,Sanderschester,Nebraska,India,26-35
CUST0833,Brittany,Conway,customer833@example.com,5828265107543,2024-07-09,Lake Samanthabury,North Dakota,India,18-25
CUST0834,Dylan,Perry,customer834@example.com,9099592054170,2025-03-11,Lake Robynbury,Pennsylvania,India,36-45
CUST0835,Courtney,Hernandez,customer835@example.com,4242956608634,2024-03-21,West Darrenport,Arizona,India,46-60
CUST0836,Rick,Daniels,customer836@example.com,6358335244147,2024-02-20,West Melanie,Arizona,India,60+
CUST0837,Daniel,Davis,customer837@example.com,3221772214176,2025-07-25,Lake Robertside,Massachusetts,India,36-45
CUST0838,Brett,Morales,customer838@example.com,2029307788177,2025-09-28,Thomasport,Idaho,India,60+
CUST0839,Sherry,Gonzalez,customer839@example.com,8777916958890,2024-12-28,Moorechester,West Virginia,India,26-35
CUST0840,Edward,Alvarado,customer840@example.com,4116953747211,2024-02-09,Port Anitafort,Minnesota,India,46-60
CUST0841,Beth,Gomez,customer841@example.com,2306361765402,2025-12-01,North Natashaport,Montana,India,18-25
CUST0842,Megan,Guzman,customer842@example.com,5592212509365,2025-05-20,Westshire,New Mexico,India,18-25
CUST0843,Cynthia,Jones,customer843@example.com,8484276112976,2024-12-29,West Paul,New Mexico,India,36-45
CUST0844,Nicholas,Cooper,customer844@example.com,8390340843280,2024-12-16,New Tina,Mississippi,India,60+
CUST0845,Michelle,Larsen,customer845@example.com,4253533225843,2025-01-14,New Williamview,Delaware,India,46-60
CUST0846,John,Wade,customer846@example.com,8887409446441,2025-07-21,South Stephen,Iowa,India,60+
CUST0847,Keith,Russell,customer847@example.com,9423187709752,2025-10-10,East Lori,Delaware,India,26-35
CUST0848,James,Williams,customer848@example.com,4668303449986,2025-03-15,Port Ryan,Georgia,India,46-60
CUST0849,Jason,Taylor,customer849@example.com,3585600792689,2025-07-23,New Ruthmouth,Nevada,India,60+
CUST0850,Glen,Bender,customer850@example.com,5423168957214,2024-04-11,East Drewville,Texas,India,60+
CUST0851,Joshua,Cross,customer851@example.com,6249728857711,2025-11-07,Fullerport,Oklahoma,India,26-35
CUST0852,Ralph,Lewis,customer852@example.com,7072384218700,2024-03-13,Zimmermanport,Hawaii,India,26-35
CUST0853,Michele,Singleton,customer853@example.com,4115943883207,2024-02-13,South Mark,Iowa,India,18-25
CUST0854,Patricia,Richardson,customer854@example.com,6364539869416,2024-04-24,Ochoachester,Tennessee,India,46-60
CUST0855,Megan,Ellis,customer855@example.com,1818776550397,2025-10-09,Lake William,Massachusetts,India,26-35
CUST0856,Courtney,Moody,customer856@example.com,0708247111935,2024-04-28,Christianside,Massachusetts,India,46-60
CUST0857,Kayla,Williams,customer857@example.com,4134551231348,2023-12-29,Moralesland,Virginia,India,26-35
CUST0858,Kimberly,Thomas,customer858@example.com,3815582753641,2024-07-03,West Jacobberg,Maryland,India,46-60
CUST0859,Brittany,Kennedy,customer859@example.com,3970519118411,2025-04-13,Christopherside,Maine,India,26-35
CUST0860,Amy,King,customer860@example.com,2448777715159,2025-08-25,Gutierrezbury,Colorado,India,26-35
CUST0861,Ashley,Meza,customer861@example.com,4076304603640,2025-09-22,Port Savannah,Alaska,India,60+
CUST0862,Gary,Graham,customer862@example.com,0652068860783,2025-02-21,Christopherberg,Delaware,India,60+
CUST0863,Lorraine,Holt,customer863@example.com,3124935883438,2024-02-06,Lake Adrianville,New Mexico,India,60+
CUST0864,Maurice,Cox,customer864@example.com,3816730213408,2024-12-09,North Alison,Nebraska,India,36-45
CUST0865,Kimberly,Lynch,customer865@example.com,3476116392747,2025-03-21,Gonzalezberg,Minnesota,India,60+
CUST0866,Alexander,Reynolds,customer866@example.com,6226193727571,2025-05-11,Port Marymouth,Mississippi,India,60+
CUST0867,Amanda,Wilson,customer867@example.com,6777448243270,2025-04-13,Wallaceshire,Missouri,India,36-45
CUST0868,Shawn,Smith,customer868@example.com,8849846495896,2024-12-07,Bautistaburgh,Minnesota,India,36-45
CUST0869,Kenneth,Hobbs,customer869@example.com,5256327315119,2024-08-05,Richardchester,Massachusetts,India,46-60
CUST0870,Amy,Gibson,customer870@example.com,8569786793694,2024-01-06,Lopezmouth,New Hampshire,India,46-60
CUST0871,Nathan,Weber,customer871@example.com,8331859896246,2025-04-29,East Connorborough,Washington,India,26-35
CUST0872,Samuel,Bullock,customer872@example.com,3909023141915,2025-03-04,Cindyton,Kansas,India,36-45
CUST0873,Bryan,Davis,customer873@example.com,4744108544737,2025-08-05,East Rachel,New York,India,46-60
CUST0874,Judy,Prince,customer874@example.com,0335823074403,2025-07-20,Jasminetown,Idaho,India,60+
CUST0875,Chelsea,Medina,customer875@example.com,1792220968056,2024-03-15,Port Sarah,Arizona,India,18-25
CUST0876,Elizabeth,Gonzalez,customer876@example.com,9448933227307,2024-02-04,Ericport,Utah,India,26-35
CUST0877,Jose,Smith,customer877@example.com,0958077879169,2025-08-29,North Zacharyfort,Wyoming,India,26-35
CUST0878,Leslie,Clay,customer878@example.com,1871726981349,2024-05-06,New Jeffreyland,Washington,India,60+
CUST0879,Dana,Frost,customer879@example.com,2176962510080,2025-03-26,Cindyshire,Louisiana,India,18-25
CUST0880,Edward,Roach,customer880@example.com,3757890174720,2025-04-19,Joanport,Alaska,India,36-45
CUST0881,Cynthia,Cummings,customer881@example.com,4636528970147,2025-04-10,Campbellberg,Delaware,India,18-25
CUST0882,Christopher,Arnold,customer882@example.com,5316491524988,2024-03-26,Jeffreystad,Michigan,India,60+
CUST0883,Derek,Ramos,customer883@example.com,6327915976979,2025-11-15,South Roger,Maine,India,18-25
CUST0884,Alice,Burch,customer884@example.com,1851548193913,2025-03-02,Christopherfurt,Maryland,India,36-45
CUST0885,Rita,Hayes,customer885@example.com,4242394178777,2024-10-12,South Lisa,Georgia,India,60+
CUST0886,Nichole,Campbell,customer886@example.com,9977959888586,2025-01-11,Jeffreyview,Pennsylvania,India,46-60
CUST0887,Jon,Houston,customer887@example.com,9524076232781,2024-05-05,Scottport,Arizona,India,36-45
CUST0888,Christina,Shaffer,customer888@example.com,4931131062579,2025-03-29,Markhaven,Tennessee,India,60+
CUST0889,Peter,Vaughan,customer889@example.com,3313465576617,2025-12-16,East Angelaport,Rhode Island,India,18-25
CUST0890,Catherine,Ortiz,customer890@example.com,6615417380467,2024-01-13,Port Chadburgh,South Carolina,India,36-45
CUST0891,Jose,Barber,customer891@example.com,3407244112086,2024-06-21,Michaelstad,Delaware,India,26-35
CUST0892,Robert,Bell,customer892@example.com,0615231601057,2024-11-16,Hartmanhaven,Missouri,India,46-60
CUST0893,Elizabeth,Rivers,customer893@example.com,6894673417375,2025-01-08,New Amanda,Arkansas,India,60+
CUST0894,Alexis,Zimmerman,customer894@example.com,7162409140220,2023-12-28,West Elizabeth,Virginia,India,26-35
CUST0895,Amy,Maynard,customer895@example.com,9761435582658,2024-04-27,New Jeremyberg,Mississippi,India,36-45
CUST0896,Jeffrey,Thomas,customer896@example.com,9222589145992,2024-06-30,North Kellymouth,Vermont,India,60+
CUST0897,Christopher,Shaw,customer897@example.com,0486234741562,2024-05-07,South Gailland,Kansas,India,36-45
CUST0898,Samantha,Taylor,customer898@example.com,8616917247948,2025-12-02,North Mckenzieport,Mississippi,India,26-35
CUST0899,April,Russell,customer899@example.com,1344153137636,2025-01-23,South Lisamouth,Oklahoma,India,36-45
CUST0900,Louis,Jordan,customer900@example.com,3309785033092,2024-01-12,Tiffanymouth,Tennessee,India,46-60
CUST0901,Courtney,Miller,customer901@example.com,3303942032805,2024-06-10,Lake Michaelshire,Missouri,India,60+
CUST0902,Carrie,Cooley,customer902@example.com,4755684730239,2024-03-27,Douglasbury,New York,India,46-60
CUST0903,Jacob,Short,customer903@example.com,3776608337577,2025-11-10,South Laura,Hawaii,India,36-45
CUST0904,Jeffrey,Torres,customer904@example.com,3549385081102,2025-03-04,South Jennifer,Arizona,India,46-60
CUST0905,Joseph,Martinez,customer905@example.com,5904555825734,2024-02-12,Port Taylorburgh,Louisiana,India,18-25
CUST0906,Andrew,Baldwin,customer906@example.com,5049774469421,2025-05-14,Lake Rebeccaport,Colorado,India,46-60
CUST0907,Christina,Allen,customer907@example.com,6822417071903,2025-10-25,Stewartberg,Delaware,India,26-35
CUST0908,Lisa,Coleman,customer908@example.com,4861375133000,2024-06-19,Everettberg,Nebraska,India,60+
CUST0909,Mary,Brady,customer909@example.com,5350942593830,2025-09-26,Marshallfort,New Mexico,India,60+
CUST0910,Nicholas,Cook,customer910@example.com,3270557132392,2025-11-24,Popeborough,Missouri,India,46-60
CUST0911,Courtney,Davis,customer911@example.com,5900359784666,2024-06-22,Port Heather,Kentucky,India,60+
CUST0912,Rick,Schwartz,customer912@example.com,8273698899723,2024-11-02,West Steve,Illinois,India,26-35
CUST0913,John,Vincent,customer913@example.com,7651219945866,2025-02-05,North Jenniferbury,Kansas,India,18-25
CUST0914,Cynthia,Watkins,customer914@example.com,5342684548831,2025-07-02,Rodriguezshire,New York,India,26-35
CUST0915,Amber,Avila,customer915@example.com,1610846538890,2024-03-15,South Georgeland,Michigan,India,18-25
CUST0916,Kathleen,Bruce,customer916@example.com,4634220458670,2025-02-23,West Joshua,North Carolina,India,46-60
CUST0917,Diana,Graham,customer917@example.com,2986229398644,2024-12-18,Mooremouth,Ohio,India,60+
CUST0918,Michael,Horn,customer918@example.com,7087053215091,2024-03-24,Phillipland,Maryland,India,60+
CUST0919,Martin,Larsen,customer919@example.com,6028500828759,2025-03-26,Jacquelinemouth,Connecticut,India,36-45
CUST0920,Joshua,Fitzpatrick,customer920@example.com,8154103640882,2024-01-22,Lake Claudia,Indiana,India,26-35
CUST0921,Katherine,Benson,customer921@example.com,7726928809230,2023-12-25,New Benjaminmouth,Michigan,India,60+
CUST0922,Erika,Wise,customer922@example.com,7627038986749,2023-12-28,West Michele,Maine,India,36-45
CUST0923,Devin,Fox,customer923@example.com,6767838937951,2024-12-28,East Amanda,Massachusetts,India,26-35
CUST0924,William,Sanders,customer924@example.com,9455451821079,2024-05-15,Palmerport,Oklahoma,India,26-35
CUST0925,Amy,Hoffman,customer925@example.com,9044573313336,2024-06-21,New Alexandra,South Carolina,India,26-35
CUST0926,Darrell,Wheeler,customer926@example.com,9458363528116,2025-08-18,South Michael,South Dakota,India,26-35
CUST0927,Lauren,Hicks,customer927@example.com,5613251203728,2024-08-07,Odommouth,Hawaii,India,46-60
CUST0928,Jonathan,Rogers,customer928@example.com,8754092530112,2024-10-20,East Robertmouth,Utah,India,46-60
CUST0929,Melissa,Graves,customer929@example.com,9160088365889,2025-09-18,Danielside,Oklahoma,India,18-25
CUST0930,Christopher,Elliott,customer930@example.com,9139344733389,2024-10-04,North Johnville,Hawaii,India,26-35
CUST0931,Terrance,Shaw,customer931@example.com,7607193087918,2025-02-14,West Robinside,Montana,India,26-35
CUST0932,Timothy,Nolan,customer932@example.com,0974357094456,2025-04-11,Greenton,Hawaii,India,60+
CUST0933,Steven,Erickson,customer933@example.com,6269950009271,2025-10-18,Port Kimberly,South Dakota,India,46-60
CUST0934,Mary,Beasley,customer934@example.com,4915011662597,2025-11-02,South Breanna,North Carolina,India,26-35
CUST0935,Courtney,Jenkins,customer935@example.com,7772221062949,2025-08-22,Lake Sharonberg,Tennessee,India,60+
CUST0936,Jason,Mason,customer936@example.com,0375874644796,2024-04-23,Jacquelinechester,Alabama,India,60+
CUST0937,Cindy,Figueroa,customer937@example.com,9397892586986,2024-04-15,Edwardhaven,Georgia,India,36-45
CUST0938,Linda,Olson,customer938@example.com,0513100893707,2024-12-30,Susanbury,Montana,India,18-25
CUST0939,Craig,Mitchell,customer939@example.com,9613524036333,2024-09-24,Ramirezburgh,Iowa,India,26-35
CUST0940,Terrance,Jarvis,customer940@example.com,1944955199148,2025-11-28,New Amberborough,Minnesota,India,26-35
CUST0941,Donna,Robinson,customer941@example.com,8929560269881,2024-05-27,Stephaniefort,Florida,India,60+
CUST0942,Kylie,Morris,customer942@example.com,8243164762090,2025-07-05,Christinehaven,Nevada,India,18-25
CUST0943,Rebecca,Barr,customer943@example.com,5385586663282,2024-12-19,East William,Kansas,India,18-25
CUST0944,Jennifer,Richard,customer944@example.com,5905649700807,2024-07-08,Floresside,Iowa,India,36-45
CUST0945,Kimberly,Ryan,customer945@example.com,6621434821050,2025-07-17,Curtisborough,North Carolina,India,60+
CUST0946,Eric,Pope,customer946@example.com,0125836429732,2025-03-25,East Jennifertown,Delaware,India,26-35
CUST0947,Kristen,Quinn,customer947@example.com,5660389845281,2024-12-26,Port Cassidyburgh,Iowa,India,36-45
CUST0948,Christie,Castro,customer948@example.com,0042316777738,2025-01-15,New Deborahhaven,Oklahoma,India,46-60
CUST0949,Amber,Rowland,customer949@example.com,7326127749195,2025-02-05,East Patriciafurt,Maryland,India,18-25
CUST0950,Joshua,Turner,customer950@example.com,0036102749584,2025-09-29,Traceymouth,Missouri,India,36-45
CUST0951,Mark,Haynes,customer951@example.com,9356901085157,2024-10-16,Jasonmouth,Florida,India,46-60
CUST0952,Virginia,Mejia,customer952@example.com,5028905998618,2024-05-09,Petermouth,North Dakota,India,36-45
CUST0953,Megan,Hill,customer953@example.com,4455821985350,2025-03-11,Shieldsview,Wisconsin,India,36-45
CUST0954,Patricia,Lopez,customer954@example.com,6858692658233,2024-02-01,West Nicholasmouth,Virginia,India,36-45
CUST0955,Darin,Le,customer955@example.com,7172150246040,2024-08-15,Michaelview,North Carolina,India,26-35
CUST0956,Jonathan,Scott,customer956@example.com,6328436718415,2024-05-29,Sheliaborough,Delaware,India,36-45
CUST0957,Lauren,Smith,customer957@example.com,2283951832832,2025-05-04,South Raymondberg,Florida,India,46-60
CUST0958,Todd,Meyers,customer958@example.com,4556608228039,2025-03-09,Amandaburgh,Arkansas,India,36-45
CUST0959,Molly,Huffman,customer959@example.com,3599418602461,2024-09-08,South Claudialand,New Mexico,India,36-45
CUST0960,Anita,Mcgee,customer960@example.com,2874358456471,2024-05-19,South Mariaton,Oregon,India,46-60
CUST0961,Jessica,Mason,customer961@example.com,2931836012099,2024-08-27,Campbellborough,Alaska,India,36-45
CUST0962,Charles,Hurst,customer962@example.com,7614895621621,2024-06-30,Cartermouth,New York,India,26-35
CUST0963,Karen,Mitchell,customer963@example.com,2543301594287,2024-09-23,West Joshuafort,Nebraska,India,46-60
CUST0964,Dawn,Joyce,customer964@example.com,8410220561009,2024-02-15,Patriciastad,Washington,India,36-45
CUST0965,Lacey,Harrington,customer965@example.com,6433959341514,2024-09-05,Riverachester,California,India,18-25
CUST0966,Jennifer,Douglas,customer966@example.com,5509637055196,2025-08-13,East Stacyborough,Illinois,India,18-25
CUST0967,Christopher,Mills,customer967@example.com,5443838875554,2024-03-04,Lake Edward,Virginia,India,36-45
CUST0968,Sean,Ramirez,customer968@example.com,1583044255130,2025-06-02,New Shelly,Ohio,India,36-45
CUST0969,Melanie,Garcia,customer969@example.com,9002091325793,2025-07-15,Tiffanymouth,Utah,India,46-60
CUST0970,Katherine,Banks,customer970@example.com,8855657524329,2025-03-21,Jonesland,California,India,36-45
CUST0971,Eric,Ramos,customer971@example.com,5637111931230,2025-08-26,Clineburgh,Hawaii,India,36-45
CUST0972,Sean,Taylor,customer972@example.com,5736829047027,2024-05-26,North Anna,Arkansas,India,36-45
CUST0973,Kenneth,Drake,customer973@example.com,6765415154287,2025-02-22,Lake Richard,Iowa,India,26-35
CUST0974,Kimberly,Thompson,customer974@example.com,6119969001822,2024-06-08,Port Jeremytown,Washington,India,18-25
CUST0975,Kimberly,Roman,customer975@example.com,3777767138281,2024-01-04,North Erikamouth,Wisconsin,India,36-45
CUST0976,Sarah,Nguyen,customer976@example.com,6426485778419,2024-10-10,Jamesshire,Maryland,India,60+
CUST0977,Danielle,Davis,customer977@example.com,5140272437482,2024-07-01,Maryfort,Arkansas,India,46-60
CUST0978,Juan,Johnson,customer978@example.com,2009578282604,2025-03-26,Reginaldfort,Massachusetts,India,18-25
CUST0979,Zachary,Mercer,customer979@example.com,0671503879211,2024-10-06,Dianeland,Vermont,India,60+
CUST0980,Kimberly,Rodriguez,customer980@example.com,4615346603589,2024-09-05,Jamestown,Connecticut,India,36-45
CUST0981,Stephanie,Hull,customer981@example.com,3169140244484,2025-02-10,Williamsborough,Idaho,India,18-25
CUST0982,Brandy,Roberts,customer982@example.com,3504084026037,2025-06-07,South Angelaview,Delaware,India,46-60
CUST0983,Robert,Lawson,customer983@example.com,1601885321136,2025-01-24,Lake Theresa,New York,India,26-35
CUST0984,Dylan,Rodriguez,customer984@example.com,0544035514524,2024-02-07,East Courtneyborough,Montana,India,60+
CUST0985,Julia,Stevenson,customer985@example.com,4637653219896,2025-07-25,Port Stevenstad,New Hampshire,India,60+
CUST0986,Jeffrey,Clark,customer986@example.com,5854697483635,2024-10-06,New Robert,Arizona,India,26-35
CUST0987,Jeffrey,Mitchell,customer987@example.com,3941853436501,2024-09-28,Flynnburgh,New Hampshire,India,26-35
CUST0988,Colleen,Murray,customer988@example.com,6562549022090,2024-03-11,Thomasburgh,Connecticut,India,60+
CUST0989,Olivia,Barton,customer989@example.com,2486111370601,2024-01-25,Kathleenmouth,Indiana,India,36-45
CUST0990,Dave,Adams,customer990@example.com,3966430367724,2025-10-31,Lake Jessica,Michigan,India,46-60
CUST0991,Kendra,Miles,customer991@example.com,3841542732400,2024-01-30,Tammytown,Wyoming,India,46-60
CUST0992,Emily,Wright,customer992@example.com,6544141437368,2025-01-30,Evanmouth,Missouri,India,18-25
CUST0993,Elizabeth,Moore,customer993@example.com,5748246176940,2025-04-05,Woodchester,Tennessee,India,46-60
CUST0994,Jessica,Mejia,customer994@example.com,2365781613642,2024-01-20,Lake Janetstad,Idaho,India,18-25
CUST0995,Corey,Smith,customer995@example.com,4393483312765,2025-05-29,Port Jason,Arkansas,India,26-35
CUST0996,Michelle,Christian,customer996@example.com,1996630328627,2024-07-06,Port Marissaborough,Arizona,India,60+
CUST0997,Bill,Shelton,customer997@example.com,2504701187920,2025-03-29,Lake Michelle,Maryland,India,60+
CUST0998,Jeffrey,Johnson,customer998@example.com,5396630352747,2024-07-24,Williamsberg,Virginia,India,36-45
CUST0999,Matthew,Jefferson,customer999@example.com,3476420053450,2024-03-26,New Johnmouth,Alabama,India,26-35
CUST1000,Jennifer,Mendoza,customer1000@example.com,1040821023670,2024-10-28,Camachoborough,Georgia,India,26-35
